Ano (data);País;Região;Estado;Estado sigla;Município (Municípios);Município Estado;Latitude;Longitude;Espécie florestal;Área (ha)
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Dois Irmãos;Dois Irmãos (RS);-29,6;-51,09;Pinus;0
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Dois Irmãos;Dois Irmãos (RS);-29,6;-51,09;Outras espécies;1020
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Dois Irmãos;Dois Irmãos (RS);-29,6;-51,09;Outras espécies;1020
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Dois Irmãos;Dois Irmãos (RS);-29,6;-51,09;Outras espécies;1020
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Dois Irmãos das Missões;Dois Irmãos das Missões (RS);-27,68;-53,5;Eucalipto;80
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Dois Irmãos das Missões;Dois Irmãos das Missões (RS);-27,68;-53,5;Eucalipto;83
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Dois Irmãos das Missões;Dois Irmãos das Missões (RS);-27,68;-53,5;Eucalipto;85
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Dois Irmãos das Missões;Dois Irmãos das Missões (RS);-27,68;-53,5;Pinus;15
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Dois Irmãos das Missões;Dois Irmãos das Missões (RS);-27,68;-53,5;Pinus;16
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Dois Irmãos das Missões;Dois Irmãos das Missões (RS);-27,68;-53,5;Pinus;15
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Dois Irmãos das Missões;Dois Irmãos das Missões (RS);-27,68;-53,5;Outras espécies;20
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Dois Irmãos das Missões;Dois Irmãos das Missões (RS);-27,68;-53,5;Outras espécies;21
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Dois Irmãos das Missões;Dois Irmãos das Missões (RS);-27,68;-53,5;Outras espécies;20
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Dois Lajeados;Dois Lajeados (RS);-28,98;-51,84;Eucalipto;560
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Dois Lajeados;Dois Lajeados (RS);-28,98;-51,84;Eucalipto;570
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Dois Lajeados;Dois Lajeados (RS);-28,98;-51,84;Eucalipto;580
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Dois Lajeados;Dois Lajeados (RS);-28,98;-51,84;Pinus;170
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Dois Lajeados;Dois Lajeados (RS);-28,98;-51,84;Pinus;165
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Dois Lajeados;Dois Lajeados (RS);-28,98;-51,84;Pinus;146
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Dois Lajeados;Dois Lajeados (RS);-28,98;-51,84;Outras espécies;150
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Dois Lajeados;Dois Lajeados (RS);-28,98;-51,84;Outras espécies;100
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Dois Lajeados;Dois Lajeados (RS);-28,98;-51,84;Outras espécies;52
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Dom Feliciano;Dom Feliciano (RS);-30,6;-52,2;Eucalipto;16500
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Dom Feliciano;Dom Feliciano (RS);-30,6;-52,2;Eucalipto;17200
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Dom Feliciano;Dom Feliciano (RS);-30,6;-52,2;Eucalipto;17289
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Dom Feliciano;Dom Feliciano (RS);-30,6;-52,2;Pinus;2100
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Dom Feliciano;Dom Feliciano (RS);-30,6;-52,2;Pinus;1890
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Dom Feliciano;Dom Feliciano (RS);-30,6;-52,2;Pinus;1663
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Dom Feliciano;Dom Feliciano (RS);-30,6;-52,2;Outras espécies;1900
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Dom Feliciano;Dom Feliciano (RS);-30,6;-52,2;Outras espécies;2000
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Dom Feliciano;Dom Feliciano (RS);-30,6;-52,2;Outras espécies;2056
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Dom Pedro de Alcântara;Dom Pedro de Alcântara (RS);-29,37;-49,86;Eucalipto;12
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Dom Pedro de Alcântara;Dom Pedro de Alcântara (RS);-29,37;-49,86;Eucalipto;12
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Dom Pedro de Alcântara;Dom Pedro de Alcântara (RS);-29,37;-49,86;Eucalipto;14
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Dom Pedro de Alcântara;Dom Pedro de Alcântara (RS);-29,37;-49,86;Pinus;0
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Dom Pedro de Alcântara;Dom Pedro de Alcântara (RS);-29,37;-49,86;Pinus;0
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Dom Pedro de Alcântara;Dom Pedro de Alcântara (RS);-29,37;-49,86;Pinus;0
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Dom Pedro de Alcântara;Dom Pedro de Alcântara (RS);-29,37;-49,86;Outras espécies;0
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Dom Pedro de Alcântara;Dom Pedro de Alcântara (RS);-29,37;-49,86;Outras espécies;0
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Dom Pedro de Alcântara;Dom Pedro de Alcântara (RS);-29,37;-49,86;Outras espécies;0
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Dom Pedrito;Dom Pedrito (RS);-31,06;-54,66;Eucalipto;2500
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Dom Pedrito;Dom Pedrito (RS);-31,06;-54,66;Eucalipto;2500
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Dom Pedrito;Dom Pedrito (RS);-31,06;-54,66;Eucalipto;3058
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Dom Pedrito;Dom Pedrito (RS);-31,06;-54,66;Pinus;0
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Dom Pedrito;Dom Pedrito (RS);-31,06;-54,66;Pinus;0
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Dom Pedrito;Dom Pedrito (RS);-31,06;-54,66;Pinus;0
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Dom Pedrito;Dom Pedrito (RS);-31,06;-54,66;Outras espécies;0
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Dom Pedrito;Dom Pedrito (RS);-31,06;-54,66;Outras espécies;0
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Dom Pedrito;Dom Pedrito (RS);-31,06;-54,66;Outras espécies;439
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Dona Francisca;Dona Francisca (RS);-29,56;-53,35;Eucalipto;65
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Dona Francisca;Dona Francisca (RS);-29,56;-53,35;Eucalipto;70
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Dona Francisca;Dona Francisca (RS);-29,56;-53,35;Eucalipto;70
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Dona Francisca;Dona Francisca (RS);-29,56;-53,35;Pinus;0
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Dona Francisca;Dona Francisca (RS);-29,56;-53,35;Pinus;0
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Dona Francisca;Dona Francisca (RS);-29,56;-53,35;Pinus;0
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Dona Francisca;Dona Francisca (RS);-29,56;-53,35;Outras espécies;0
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Dona Francisca;Dona Francisca (RS);-29,56;-53,35;Outras espécies;0
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Dona Francisca;Dona Francisca (RS);-29,56;-53,35;Outras espécies;0
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Doutor Maurício Cardoso;Doutor Maurício Cardoso (RS);-27,49;-54,37;Eucalipto;260
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Doutor Maurício Cardoso;Doutor Maurício Cardoso (RS);-27,49;-54,37;Eucalipto;255
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Doutor Maurício Cardoso;Doutor Maurício Cardoso (RS);-27,49;-54,37;Eucalipto;260
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Doutor Maurício Cardoso;Doutor Maurício Cardoso (RS);-27,49;-54,37;Pinus;10
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Doutor Maurício Cardoso;Doutor Maurício Cardoso (RS);-27,49;-54,37;Pinus;9
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Doutor Maurício Cardoso;Doutor Maurício Cardoso (RS);-27,49;-54,37;Pinus;9
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Doutor Maurício Cardoso;Doutor Maurício Cardoso (RS);-27,49;-54,37;Outras espécies;10
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Doutor Maurício Cardoso;Doutor Maurício Cardoso (RS);-27,49;-54,37;Outras espécies;10
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Doutor Maurício Cardoso;Doutor Maurício Cardoso (RS);-27,49;-54,37;Outras espécies;9
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Doutor Ricardo;Doutor Ricardo (RS);-29,09;-51,98;Eucalipto;1500
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Doutor Ricardo;Doutor Ricardo (RS);-29,09;-51,98;Eucalipto;1500
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Doutor Ricardo;Doutor Ricardo (RS);-29,09;-51,98;Eucalipto;1500
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Doutor Ricardo;Doutor Ricardo (RS);-29,09;-51,98;Pinus;200
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Doutor Ricardo;Doutor Ricardo (RS);-29,09;-51,98;Pinus;200
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Doutor Ricardo;Doutor Ricardo (RS);-29,09;-51,98;Pinus;200
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Doutor Ricardo;Doutor Ricardo (RS);-29,09;-51,98;Outras espécies;300
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Doutor Ricardo;Doutor Ricardo (RS);-29,09;-51,98;Outras espécies;200
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Doutor Ricardo;Doutor Ricardo (RS);-29,09;-51,98;Outras espécies;100
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Eldorado do Sul;Eldorado do Sul (RS);-30,08;-51,5;Eucalipto;5096
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Eldorado do Sul;Eldorado do Sul (RS);-30,08;-51,5;Eucalipto;4896
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Eldorado do Sul;Eldorado do Sul (RS);-30,08;-51,5;Eucalipto;5414
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Eldorado do Sul;Eldorado do Sul (RS);-30,08;-51,5;Pinus;0
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Eldorado do Sul;Eldorado do Sul (RS);-30,08;-51,5;Pinus;1
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Eldorado do Sul;Eldorado do Sul (RS);-30,08;-51,5;Pinus;0
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Eldorado do Sul;Eldorado do Sul (RS);-30,08;-51,5;Outras espécies;127
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Eldorado do Sul;Eldorado do Sul (RS);-30,08;-51,5;Outras espécies;22
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Eldorado do Sul;Eldorado do Sul (RS);-30,08;-51,5;Outras espécies;0
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Encantado;Encantado (RS);-29,21;-51,92;Eucalipto;1700
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Encantado;Encantado (RS);-29,21;-51,92;Eucalipto;1700
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Encantado;Encantado (RS);-29,21;-51,92;Eucalipto;1500
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Encantado;Encantado (RS);-29,21;-51,92;Pinus;150
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Encantado;Encantado (RS);-29,21;-51,92;Pinus;140
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Encantado;Encantado (RS);-29,21;-51,92;Pinus;130
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Encantado;Encantado (RS);-29,21;-51,92;Outras espécies;600
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Encantado;Encantado (RS);-29,21;-51,92;Outras espécies;500
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Encantado;Encantado (RS);-29,21;-51,92;Outras espécies;300
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Encruzilhada do Sul;Encruzilhada do Sul (RS);-30,63;-52,67;Eucalipto;25000
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Encruzilhada do Sul;Encruzilhada do Sul (RS);-30,63;-52,67;Eucalipto;24500
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Encruzilhada do Sul;Encruzilhada do Sul (RS);-30,63;-52,67;Eucalipto;23000
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Encruzilhada do Sul;Encruzilhada do Sul (RS);-30,63;-52,67;Pinus;45000
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Encruzilhada do Sul;Encruzilhada do Sul (RS);-30,63;-52,67;Pinus;35000
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Encruzilhada do Sul;Encruzilhada do Sul (RS);-30,63;-52,67;Pinus;25000
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Encruzilhada do Sul;Encruzilhada do Sul (RS);-30,63;-52,67;Outras espécies;0
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Encruzilhada do Sul;Encruzilhada do Sul (RS);-30,63;-52,67;Outras espécies;44000
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Encruzilhada do Sul;Encruzilhada do Sul (RS);-30,63;-52,67;Outras espécies;31000
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Engenho Velho;Engenho Velho (RS);-27,68;-52,91;Eucalipto;28
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Engenho Velho;Engenho Velho (RS);-27,68;-52,91;Eucalipto;25
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Engenho Velho;Engenho Velho (RS);-27,68;-52,91;Eucalipto;25
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Engenho Velho;Engenho Velho (RS);-27,68;-52,91;Pinus;5
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Engenho Velho;Engenho Velho (RS);-27,68;-52,91;Pinus;4
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Engenho Velho;Engenho Velho (RS);-27,68;-52,91;Pinus;4
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Engenho Velho;Engenho Velho (RS);-27,68;-52,91;Outras espécies;0
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Engenho Velho;Engenho Velho (RS);-27,68;-52,91;Outras espécies;0
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Engenho Velho;Engenho Velho (RS);-27,68;-52,91;Outras espécies;0
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Entre-Ijuís;Entre-Ijuís (RS);-28,46;-54,3;Eucalipto;380
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Entre-Ijuís;Entre-Ijuís (RS);-28,46;-54,3;Eucalipto;390
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Entre-Ijuís;Entre-Ijuís (RS);-28,46;-54,3;Eucalipto;400
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Entre-Ijuís;Entre-Ijuís (RS);-28,46;-54,3;Pinus;10
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Entre-Ijuís;Entre-Ijuís (RS);-28,46;-54,3;Pinus;10
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Entre-Ijuís;Entre-Ijuís (RS);-28,46;-54,3;Pinus;10
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Entre-Ijuís;Entre-Ijuís (RS);-28,46;-54,3;Outras espécies;0
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Entre-Ijuís;Entre-Ijuís (RS);-28,46;-54,3;Outras espécies;0
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Entre-Ijuís;Entre-Ijuís (RS);-28,46;-54,3;Outras espécies;0
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Entre Rios do Sul;Entre Rios do Sul (RS);-27,52;-52,73;Eucalipto;39
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Entre Rios do Sul;Entre Rios do Sul (RS);-27,52;-52,73;Eucalipto;39
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Entre Rios do Sul;Entre Rios do Sul (RS);-27,52;-52,73;Eucalipto;34
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Entre Rios do Sul;Entre Rios do Sul (RS);-27,52;-52,73;Pinus;100
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Entre Rios do Sul;Entre Rios do Sul (RS);-27,52;-52,73;Pinus;100
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Entre Rios do Sul;Entre Rios do Sul (RS);-27,52;-52,73;Pinus;100
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Entre Rios do Sul;Entre Rios do Sul (RS);-27,52;-52,73;Outras espécies;11
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Entre Rios do Sul;Entre Rios do Sul (RS);-27,52;-52,73;Outras espécies;11
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Entre Rios do Sul;Entre Rios do Sul (RS);-27,52;-52,73;Outras espécies;8
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Erebango;Erebango (RS);-27,83;-52,32;Eucalipto;385
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Erebango;Erebango (RS);-27,83;-52,32;Eucalipto;110
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Erebango;Erebango (RS);-27,83;-52,32;Eucalipto;100
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Erebango;Erebango (RS);-27,83;-52,32;Pinus;60
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Erebango;Erebango (RS);-27,83;-52,32;Pinus;250
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Erebango;Erebango (RS);-27,83;-52,32;Pinus;50
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Erebango;Erebango (RS);-27,83;-52,32;Outras espécies;0
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Erebango;Erebango (RS);-27,83;-52,32;Outras espécies;0
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Erebango;Erebango (RS);-27,83;-52,32;Outras espécies;0
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Erechim;Erechim (RS);-27,64;-52,26;Eucalipto;1200
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Erechim;Erechim (RS);-27,64;-52,26;Eucalipto;1200
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Erechim;Erechim (RS);-27,64;-52,26;Eucalipto;1850
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Erechim;Erechim (RS);-27,64;-52,26;Pinus;120
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Erechim;Erechim (RS);-27,64;-52,26;Pinus;120
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Erechim;Erechim (RS);-27,64;-52,26;Pinus;450
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Erechim;Erechim (RS);-27,64;-52,26;Outras espécies;10
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Erechim;Erechim (RS);-27,64;-52,26;Outras espécies;10
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Erechim;Erechim (RS);-27,64;-52,26;Outras espécies;30
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Ernestina;Ernestina (RS);-28,42;-52,55;Eucalipto;2
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Ernestina;Ernestina (RS);-28,42;-52,55;Eucalipto;3
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Ernestina;Ernestina (RS);-28,42;-52,55;Eucalipto;3
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Ernestina;Ernestina (RS);-28,42;-52,55;Pinus;1
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Ernestina;Ernestina (RS);-28,42;-52,55;Pinus;1
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Ernestina;Ernestina (RS);-28,42;-52,55;Pinus;1
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Ernestina;Ernestina (RS);-28,42;-52,55;Outras espécies;0
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Ernestina;Ernestina (RS);-28,42;-52,55;Outras espécies;0
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Ernestina;Ernestina (RS);-28,42;-52,55;Outras espécies;0
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Herval;Herval (RS);-32,02;-53,4;Eucalipto;4500
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Herval;Herval (RS);-32,02;-53,4;Eucalipto;4500
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Herval;Herval (RS);-32,02;-53,4;Eucalipto;10912
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Herval;Herval (RS);-32,02;-53,4;Pinus;0
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Herval;Herval (RS);-32,02;-53,4;Pinus;0
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Herval;Herval (RS);-32,02;-53,4;Pinus;0
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Herval;Herval (RS);-32,02;-53,4;Outras espécies;350
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Herval;Herval (RS);-32,02;-53,4;Outras espécies;350
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Herval;Herval (RS);-32,02;-53,4;Outras espécies;397
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Erval Grande;Erval Grande (RS);-27,35;-52,58;Eucalipto;3650
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Erval Grande;Erval Grande (RS);-27,35;-52,58;Eucalipto;3650
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Erval Grande;Erval Grande (RS);-27,35;-52,58;Eucalipto;3650
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Erval Grande;Erval Grande (RS);-27,35;-52,58;Pinus;1100
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Erval Grande;Erval Grande (RS);-27,35;-52,58;Pinus;1100
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Erval Grande;Erval Grande (RS);-27,35;-52,58;Pinus;1100
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Erval Grande;Erval Grande (RS);-27,35;-52,58;Outras espécies;300
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Erval Grande;Erval Grande (RS);-27,35;-52,58;Outras espécies;300
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Erval Grande;Erval Grande (RS);-27,35;-52,58;Outras espécies;300
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Erval Seco;Erval Seco (RS);-27,51;-53,52;Eucalipto;660
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Erval Seco;Erval Seco (RS);-27,51;-53,52;Eucalipto;600
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Erval Seco;Erval Seco (RS);-27,51;-53,52;Eucalipto;612
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Erval Seco;Erval Seco (RS);-27,51;-53,52;Pinus;110
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Erval Seco;Erval Seco (RS);-27,51;-53,52;Pinus;103
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Erval Seco;Erval Seco (RS);-27,51;-53,52;Pinus;110
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Erval Seco;Erval Seco (RS);-27,51;-53,52;Outras espécies;50
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Erval Seco;Erval Seco (RS);-27,51;-53,52;Outras espécies;48
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Erval Seco;Erval Seco (RS);-27,51;-53,52;Outras espécies;50
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Esmeralda;Esmeralda (RS);-28,04;-51,17;Eucalipto;20
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Esmeralda;Esmeralda (RS);-28,04;-51,17;Eucalipto;20
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Esmeralda;Esmeralda (RS);-28,04;-51,17;Eucalipto;16
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Esmeralda;Esmeralda (RS);-28,04;-51,17;Pinus;20
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Esmeralda;Esmeralda (RS);-28,04;-51,17;Pinus;20
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Esmeralda;Esmeralda (RS);-28,04;-51,17;Pinus;12
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Esmeralda;Esmeralda (RS);-28,04;-51,17;Outras espécies;0
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Esmeralda;Esmeralda (RS);-28,04;-51,17;Outras espécies;0
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Esmeralda;Esmeralda (RS);-28,04;-51,17;Outras espécies;0
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Esperança do Sul;Esperança do Sul (RS);-27,33;-54,01;Eucalipto;250
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Esperança do Sul;Esperança do Sul (RS);-27,33;-54,01;Eucalipto;250
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Esperança do Sul;Esperança do Sul (RS);-27,33;-54,01;Eucalipto;300
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Esperança do Sul;Esperança do Sul (RS);-27,33;-54,01;Pinus;0
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Esperança do Sul;Esperança do Sul (RS);-27,33;-54,01;Pinus;0
31/12/2016;Brasil;Sul;Rio Grande do Sul;RS;Esperança do Sul;Esperança do Sul (RS);-27,33;-54,01;Pinus;0
31/12/2014;Brasil;Sul;Rio Grande do Sul;RS;Esperança do Sul;Esperança do Sul (RS);-27,33;-54,01;Outras espécies;0
31/12/2015;Brasil;Sul;Rio Grande do Sul;RS;Esperança do Sul;Esperança do Sul (RS);-27,33;-54,01;Outras espécies;0
